8 WRITE monitordata 000000ff
397362 WRITE monitorcmd 00000001
397363 WRITE monitorcmd 00000000
397377 WRITE monitoraddr 00007575
397378 WRITE monitorcmd 00000001
397379 WRITE monitorcmd 00000000
397393 WRITE monitoraddr 00007576
397394 WRITE monitorcmd 00000001
397395 WRITE monitorcmd 00000000
397409 WRITE monitoraddr 00007577
397410 WRITE monitorcmd 00000001
397411 WRITE monitorcmd 00000000
397425 WRITE monitoraddr 00007578
397426 WRITE monitorcmd 00000001
397427 WRITE monitorcmd 00000000
397441 WRITE monitoraddr 00007579
397442 WRITE monitorcmd 00000001
397443 WRITE monitorcmd 00000000
397457 WRITE monitoraddr 0000757a
397458 WRITE monitorcmd 00000001
397459 WRITE monitorcmd 00000000
397473 WRITE monitoraddr 0000757b
397474 WRITE monitorcmd 00000001
397475 WRITE monitorcmd 00000000
397489 WRITE monitoraddr 0000757c
397490 WRITE monitorcmd 00000001
397491 WRITE monitorcmd 00000000
397505 WRITE monitoraddr 0000757d
397506 WRITE monitorcmd 00000001
397507 WRITE monitorcmd 00000000
397521 WRITE monitoraddr 0000757e
397522 WRITE monitorcmd 00000001
397523 WRITE monitorcmd 00000000
397537 WRITE monitoraddr 0000757f
397538 WRITE monitorcmd 00000001
397539 WRITE monitorcmd 00000000
397553 WRITE monitoraddr 00007580
397554 WRITE monitorcmd 00000001
397555 WRITE monitorcmd 00000000
397569 WRITE monitoraddr 00007581
397570 WRITE monitorcmd 00000001
397571 WRITE monitorcmd 00000000
397585 WRITE monitoraddr 00007582
397586 WRITE monitorcmd 00000001
397587 WRITE monitorcmd 00000000
397601 WRITE monitoraddr 00007583
397602 WRITE monitorcmd 00000001
397603 WRITE monitorcmd 00000000
397617 WRITE monitoraddr 00007584
397618 WRITE monitorcmd 00000001
397619 WRITE monitorcmd 00000000
397633 WRITE monitoraddr 00007585
397634 WRITE monitorcmd 00000001
397635 WRITE monitorcmd 00000000
397649 WRITE monitoraddr 00007586
397650 WRITE monitorcmd 00000001
397651 WRITE monitorcmd 00000000
397665 WRITE monitoraddr 00007587
397666 WRITE monitorcmd 00000001
397667 WRITE monitorcmd 00000000
397681 WRITE monitoraddr 00007588
397682 WRITE monitorcmd 00000001
397683 WRITE monitorcmd 00000000
397697 WRITE monitoraddr 00007589
397698 WRITE monitorcmd 00000001
397699 WRITE monitorcmd 00000000
397713 WRITE monitoraddr 0000758a
397714 WRITE monitorcmd 00000001
397715 WRITE monitorcmd 00000000
397729 WRITE monitoraddr 0000758b
397730 WRITE monitorcmd 00000001
397731 WRITE monitorcmd 00000000
397745 WRITE monitoraddr 0000758c
397746 WRITE monitorcmd 00000001
397747 WRITE monitorcmd 00000000
397761 WRITE monitoraddr 0000758d
397762 WRITE monitorcmd 00000001
397763 WRITE monitorcmd 00000000
397777 WRITE monitoraddr 0000758e
397778 WRITE monitorcmd 00000001
397779 WRITE monitorcmd 00000000
397793 WRITE monitoraddr 0000758f
397794 WRITE monitorcmd 00000001
397795 WRITE monitorcmd 00000000
397809 WRITE monitoraddr 00007590
397810 WRITE monitorcmd 00000001
397811 WRITE monitorcmd 00000000
397825 WRITE monitoraddr 00007591
397826 WRITE monitorcmd 00000001
397827 WRITE monitorcmd 00000000
397841 WRITE monitoraddr 00007592
397842 WRITE monitorcmd 00000001
397843 WRITE monitorcmd 00000000
397857 WRITE monitoraddr 00007593
397858 WRITE monitorcmd 00000001
397859 WRITE monitorcmd 00000000
397873 WRITE monitoraddr 00007594
397874 WRITE monitorcmd 00000001
397875 WRITE monitorcmd 00000000
397889 WRITE monitoraddr 00007595
397890 WRITE monitorcmd 00000001
397891 WRITE monitorcmd 00000000
397905 WRITE monitoraddr 00007596
397906 WRITE monitorcmd 00000001
397907 WRITE monitorcmd 00000000
397921 WRITE monitoraddr 00007597
397922 WRITE monitorcmd 00000001
397923 WRITE monitorcmd 00000000
397937 WRITE monitoraddr 00007598
397938 WRITE monitorcmd 00000001
397939 WRITE monitorcmd 00000000
397953 WRITE monitoraddr 00007599
397954 WRITE monitorcmd 00000001
397955 WRITE monitorcmd 00000000
397969 WRITE monitoraddr 0000759a
397970 WRITE monitorcmd 00000001
397971 WRITE monitorcmd 00000000
397985 WRITE monitoraddr 0000759b
397986 WRITE monitorcmd 00000001
397987 WRITE monitorcmd 00000000
398001 WRITE monitoraddr 0000759c
398002 WRITE monitorcmd 00000001
398003 WRITE monitorcmd 00000000
398017 WRITE monitoraddr 0000759d
398018 WRITE monitorcmd 00000001
398019 WRITE monitorcmd 00000000
398033 WRITE monitoraddr 0000759e
398034 WRITE monitorcmd 00000001
398035 WRITE monitorcmd 00000000
398049 WRITE monitoraddr 0000759f
398050 WRITE monitorcmd 00000001
398051 WRITE monitorcmd 00000000
398065 WRITE monitoraddr 000075a0
398066 WRITE monitorcmd 00000001
398067 WRITE monitorcmd 00000000
398081 WRITE monitoraddr 000075a1
398082 WRITE monitorcmd 00000001
398083 WRITE monitorcmd 00000000
398097 WRITE monitoraddr 000075a2
398098 WRITE monitorcmd 00000001
398099 WRITE monitorcmd 00000000
398113 WRITE monitoraddr 000075a3
398114 WRITE monitorcmd 00000001
398115 WRITE monitorcmd 00000000
398129 WRITE monitoraddr 000075a4
398130 WRITE monitorcmd 00000001
398131 WRITE monitorcmd 00000000
398145 WRITE monitoraddr 000075a5
398146 WRITE monitorcmd 00000001
398147 WRITE monitorcmd 00000000
398161 WRITE monitoraddr 000075a6
398162 WRITE monitorcmd 00000001
398163 WRITE monitorcmd 00000000
398177 WRITE monitoraddr 000075a7
398178 WRITE monitorcmd 00000001
398179 WRITE monitorcmd 00000000
398193 WRITE monitoraddr 000075a8
398194 WRITE monitorcmd 00000001
398195 WRITE monitorcmd 00000000
398209 WRITE monitoraddr 000075a9
398210 WRITE monitorcmd 00000001
398211 WRITE monitorcmd 00000000
398225 WRITE monitoraddr 000075aa
398226 WRITE monitorcmd 00000001
398227 WRITE monitorcmd 00000000
398241 WRITE monitoraddr 000075ab
398242 WRITE monitorcmd 00000001
398243 WRITE monitorcmd 00000000
398257 WRITE monitoraddr 000075ac
398258 WRITE monitorcmd 00000001
398259 WRITE monitorcmd 00000000
398273 WRITE monitoraddr 000075ad
398274 WRITE monitorcmd 00000001
398275 WRITE monitorcmd 00000000
398289 WRITE monitoraddr 000075ae
398290 WRITE monitorcmd 00000001
398291 WRITE monitorcmd 00000000
398305 WRITE monitoraddr 000075af
398306 WRITE monitorcmd 00000001
398307 WRITE monitorcmd 00000000
398321 WRITE monitoraddr 000075b0
398322 WRITE monitorcmd 00000001
398323 WRITE monitorcmd 00000000
398337 WRITE monitoraddr 000075b1
398338 WRITE monitorcmd 00000001
398339 WRITE monitorcmd 00000000
398353 WRITE monitoraddr 000075b2
398354 WRITE monitorcmd 00000001
398355 WRITE monitorcmd 00000000
398369 WRITE monitoraddr 000075b3
398370 WRITE monitorcmd 00000001
398371 WRITE monitorcmd 00000000
398385 WRITE monitoraddr 000075b4
398386 WRITE monitorcmd 00000001
398387 WRITE monitorcmd 00000000
398401 WRITE monitoraddr 000075b5
398402 WRITE monitorcmd 00000001
398403 WRITE monitorcmd 00000000
398417 WRITE monitoraddr 000075b6
398418 WRITE monitorcmd 00000001
398419 WRITE monitorcmd 00000000
398433 WRITE monitoraddr 000075b7
398434 WRITE monitorcmd 00000001
398435 WRITE monitorcmd 00000000
398449 WRITE monitoraddr 000075b8
398450 WRITE monitorcmd 00000001
398451 WRITE monitorcmd 00000000
398465 WRITE monitoraddr 000075b9
398466 WRITE monitorcmd 00000001
398467 WRITE monitorcmd 00000000
398481 WRITE monitoraddr 000075ba
398482 WRITE monitorcmd 00000001
398483 WRITE monitorcmd 00000000
398497 WRITE monitoraddr 000075bb
398498 WRITE monitorcmd 00000001
398499 WRITE monitorcmd 00000000
398513 WRITE monitoraddr 000075bc
398514 WRITE monitorcmd 00000001
398515 WRITE monitorcmd 00000000
398529 WRITE monitoraddr 000075bd
398530 WRITE monitorcmd 00000001
398531 WRITE monitorcmd 00000000
398545 WRITE monitoraddr 000075be
398546 WRITE monitorcmd 00000001
398547 WRITE monitorcmd 00000000
398561 WRITE monitoraddr 000075bf
398562 WRITE monitorcmd 00000001
398563 WRITE monitorcmd 00000000
398577 WRITE monitoraddr 000075c0
398578 WRITE monitorcmd 00000001
398579 WRITE monitorcmd 00000000
398593 WRITE monitoraddr 000075c1
398594 WRITE monitorcmd 00000001
398595 WRITE monitorcmd 00000000
398609 WRITE monitoraddr 000075c2
398610 WRITE monitorcmd 00000001
398611 WRITE monitorcmd 00000000
398625 WRITE monitoraddr 000075c3
398626 WRITE monitorcmd 00000001
398627 WRITE monitorcmd 00000000
398641 WRITE monitoraddr 000075c4
398642 WRITE monitorcmd 00000001
398643 WRITE monitorcmd 00000000
398657 WRITE monitoraddr 000075c5
398658 WRITE monitorcmd 00000001
398659 WRITE monitorcmd 00000000
398673 WRITE monitoraddr 000075c6
398674 WRITE monitorcmd 00000001
398675 WRITE monitorcmd 00000000
398689 WRITE monitoraddr 000075c7
398690 WRITE monitorcmd 00000001
398691 WRITE monitorcmd 00000000
398705 WRITE monitoraddr 000075c8
398706 WRITE monitorcmd 00000001
398707 WRITE monitorcmd 00000000
398721 WRITE monitoraddr 000075c9
398722 WRITE monitorcmd 00000001
398723 WRITE monitorcmd 00000000
398737 WRITE monitoraddr 000075ca
398738 WRITE monitorcmd 00000001
398739 WRITE monitorcmd 00000000
398753 WRITE monitoraddr 000075cb
398754 WRITE monitorcmd 00000001
398755 WRITE monitorcmd 00000000
398769 WRITE monitoraddr 000075cc
398770 WRITE monitorcmd 00000001
398771 WRITE monitorcmd 00000000
398785 WRITE monitoraddr 000075cd
398786 WRITE monitorcmd 00000001
398787 WRITE monitorcmd 00000000
398801 WRITE monitoraddr 000075ce
398802 WRITE monitorcmd 00000001
398803 WRITE monitorcmd 00000000
398817 WRITE monitoraddr 000075cf
398818 WRITE monitorcmd 00000001
398819 WRITE monitorcmd 00000000
398833 WRITE monitoraddr 000075d0
398834 WRITE monitorcmd 00000001
398835 WRITE monitorcmd 00000000
398849 WRITE monitoraddr 000075d1
398850 WRITE monitorcmd 00000001
398851 WRITE monitorcmd 00000000
398865 WRITE monitoraddr 000075d2
398866 WRITE monitorcmd 00000001
398867 WRITE monitorcmd 00000000
398881 WRITE monitoraddr 000075d3
398882 WRITE monitorcmd 00000001
398883 WRITE monitorcmd 00000000
398897 WRITE monitoraddr 000075d4
398898 WRITE monitorcmd 00000001
398899 WRITE monitorcmd 00000000
398913 WRITE monitoraddr 000075d5
398914 WRITE monitorcmd 00000001
398915 WRITE monitorcmd 00000000
398929 WRITE monitoraddr 000075d6
398930 WRITE monitorcmd 00000001
398931 WRITE monitorcmd 00000000
398945 WRITE monitoraddr 000075d7
398946 WRITE monitorcmd 00000001
398947 WRITE monitorcmd 00000000
398961 WRITE monitoraddr 000075d8
398962 WRITE monitorcmd 00000001
398963 WRITE monitorcmd 00000000
398977 WRITE monitoraddr 000075d9
398978 WRITE monitorcmd 00000001
398979 WRITE monitorcmd 00000000
398993 WRITE monitoraddr 000075da
398994 WRITE monitorcmd 00000001
398995 WRITE monitorcmd 00000000
399009 WRITE monitoraddr 000075db
399010 WRITE monitorcmd 00000001
399011 WRITE monitorcmd 00000000
399025 WRITE monitoraddr 000075dc
399026 WRITE monitorcmd 00000001
399027 WRITE monitorcmd 00000000
399041 WRITE monitoraddr 000075dd
399042 WRITE monitorcmd 00000001
399043 WRITE monitorcmd 00000000
399057 WRITE monitoraddr 000075de
399058 WRITE monitorcmd 00000001
399059 WRITE monitorcmd 00000000
399073 WRITE monitoraddr 000075df
399074 WRITE monitorcmd 00000001
399075 WRITE monitorcmd 00000000
399089 WRITE monitoraddr 000075e0
399090 WRITE monitorcmd 00000001
399091 WRITE monitorcmd 00000000
399105 WRITE monitoraddr 000075e1
399106 WRITE monitorcmd 00000001
399107 WRITE monitorcmd 00000000
399121 WRITE monitoraddr 000075e2
399122 WRITE monitorcmd 00000001
399123 WRITE monitorcmd 00000000
399137 WRITE monitoraddr 000075e3
399138 WRITE monitorcmd 00000001
399139 WRITE monitorcmd 00000000
399772 WRITE monitoraddr 0000761d
399773 WRITE monitorcmd 00000001
399774 WRITE monitorcmd 00000000
399788 WRITE monitoraddr 0000761e
399789 WRITE monitorcmd 00000001
399790 WRITE monitorcmd 00000000
399804 WRITE monitoraddr 0000761f
399805 WRITE monitorcmd 00000001
399806 WRITE monitorcmd 00000000
399820 WRITE monitoraddr 00007620
399821 WRITE monitorcmd 00000001
399822 WRITE monitorcmd 00000000
399836 WRITE monitoraddr 00007621
399837 WRITE monitorcmd 00000001
399838 WRITE monitorcmd 00000000
399852 WRITE monitoraddr 00007622
399853 WRITE monitorcmd 00000001
399854 WRITE monitorcmd 00000000
399868 WRITE monitoraddr 00007623
399869 WRITE monitorcmd 00000001
399870 WRITE monitorcmd 00000000
399884 WRITE monitoraddr 00007624
399885 WRITE monitorcmd 00000001
399886 WRITE monitorcmd 00000000
399900 WRITE monitoraddr 00007625
399901 WRITE monitorcmd 00000001
399902 WRITE monitorcmd 00000000
399916 WRITE monitoraddr 00007626
399917 WRITE monitorcmd 00000001
399918 WRITE monitorcmd 00000000
399932 WRITE monitoraddr 00007627
399933 WRITE monitorcmd 00000001
399934 WRITE monitorcmd 00000000
399948 WRITE monitoraddr 00007628
399949 WRITE monitorcmd 00000001
399950 WRITE monitorcmd 00000000
399964 WRITE monitoraddr 00007629
399965 WRITE monitorcmd 00000001
399966 WRITE monitorcmd 00000000
399980 WRITE monitoraddr 0000762a
399981 WRITE monitorcmd 00000001
399982 WRITE monitorcmd 00000000
399996 WRITE monitoraddr 0000762b
399997 WRITE monitorcmd 00000001
399998 WRITE monitorcmd 00000000
400012 WRITE monitoraddr 0000762c
400013 WRITE monitorcmd 00000001
400014 WRITE monitorcmd 00000000
400028 WRITE monitoraddr 0000762d
400029 WRITE monitorcmd 00000001
400030 WRITE monitorcmd 00000000
400044 WRITE monitoraddr 0000762e
400045 WRITE monitorcmd 00000001
400046 WRITE monitorcmd 00000000
400060 WRITE monitoraddr 0000762f
400061 WRITE monitorcmd 00000001
400062 WRITE monitorcmd 00000000
400076 WRITE monitoraddr 00007630
400077 WRITE monitorcmd 00000001
400078 WRITE monitorcmd 00000000
400092 WRITE monitoraddr 00007631
400093 WRITE monitorcmd 00000001
400094 WRITE monitorcmd 00000000
400108 WRITE monitoraddr 00007632
400109 WRITE monitorcmd 00000001
400110 WRITE monitorcmd 00000000
400124 WRITE monitoraddr 00007633
400125 WRITE monitorcmd 00000001
400126 WRITE monitorcmd 00000000
400140 WRITE monitoraddr 00007634
400141 WRITE monitorcmd 00000001
400142 WRITE monitorcmd 00000000
400156 WRITE monitoraddr 00007635
400157 WRITE monitorcmd 00000001
400158 WRITE monitorcmd 00000000
400172 WRITE monitoraddr 00007636
400173 WRITE monitorcmd 00000001
400174 WRITE monitorcmd 00000000
400188 WRITE monitoraddr 00007637
400189 WRITE monitorcmd 00000001
400190 WRITE monitorcmd 00000000
400204 WRITE monitoraddr 00007638
400205 WRITE monitorcmd 00000001
400206 WRITE monitorcmd 00000000
400220 WRITE monitoraddr 00007639
400221 WRITE monitorcmd 00000001
400222 WRITE monitorcmd 00000000
400236 WRITE monitoraddr 0000763a
400237 WRITE monitorcmd 00000001
400238 WRITE monitorcmd 00000000
400252 WRITE monitoraddr 0000763b
400253 WRITE monitorcmd 00000001
400254 WRITE monitorcmd 00000000
400268 WRITE monitoraddr 0000763c
400269 WRITE monitorcmd 00000001
400270 WRITE monitorcmd 00000000
400284 WRITE monitoraddr 0000763d
400285 WRITE monitorcmd 00000001
400286 WRITE monitorcmd 00000000
400300 WRITE monitoraddr 0000763e
400301 WRITE monitorcmd 00000001
400302 WRITE monitorcmd 00000000
400316 WRITE monitoraddr 0000763f
400317 WRITE monitorcmd 00000001
400318 WRITE monitorcmd 00000000
400332 WRITE monitoraddr 00007640
400333 WRITE monitorcmd 00000001
400334 WRITE monitorcmd 00000000
400348 WRITE monitoraddr 00007641
400349 WRITE monitorcmd 00000001
400350 WRITE monitorcmd 00000000
400364 WRITE monitoraddr 00007642
400365 WRITE monitorcmd 00000001
400366 WRITE monitorcmd 00000000
400380 WRITE monitoraddr 00007643
400381 WRITE monitorcmd 00000001
400382 WRITE monitorcmd 00000000
400396 WRITE monitoraddr 00007644
400397 WRITE monitorcmd 00000001
400398 WRITE monitorcmd 00000000
400412 WRITE monitoraddr 00007645
400413 WRITE monitorcmd 00000001
400414 WRITE monitorcmd 00000000
400428 WRITE monitoraddr 00007646
400429 WRITE monitorcmd 00000001
400430 WRITE monitorcmd 00000000
400444 WRITE monitoraddr 00007647
400445 WRITE monitorcmd 00000001
400446 WRITE monitorcmd 00000000
400460 WRITE monitoraddr 00007648
400461 WRITE monitorcmd 00000001
400462 WRITE monitorcmd 00000000
400476 WRITE monitoraddr 00007649
400477 WRITE monitorcmd 00000001
400478 WRITE monitorcmd 00000000
400492 WRITE monitoraddr 0000764a
400493 WRITE monitorcmd 00000001
400494 WRITE monitorcmd 00000000
400508 WRITE monitoraddr 0000764b
400509 WRITE monitorcmd 00000001
400510 WRITE monitorcmd 00000000
400524 WRITE monitoraddr 0000764c
400525 WRITE monitorcmd 00000001
400526 WRITE monitorcmd 00000000
400540 WRITE monitoraddr 0000764d
400541 WRITE monitorcmd 00000001
400542 WRITE monitorcmd 00000000
400556 WRITE monitoraddr 0000764e
400557 WRITE monitorcmd 00000001
400558 WRITE monitorcmd 00000000
400572 WRITE monitoraddr 0000764f
400573 WRITE monitorcmd 00000001
400574 WRITE monitorcmd 00000000
400588 WRITE monitoraddr 00007650
400589 WRITE monitorcmd 00000001
400590 WRITE monitorcmd 00000000
400604 WRITE monitoraddr 00007651
400605 WRITE monitorcmd 00000001
400606 WRITE monitorcmd 00000000
400620 WRITE monitoraddr 00007652
400621 WRITE monitorcmd 00000001
400622 WRITE monitorcmd 00000000
400636 WRITE monitoraddr 00007653
400637 WRITE monitorcmd 00000001
400638 WRITE monitorcmd 00000000
400652 WRITE monitoraddr 00007654
400653 WRITE monitorcmd 00000001
400654 WRITE monitorcmd 00000000
400668 WRITE monitoraddr 00007655
400669 WRITE monitorcmd 00000001
400670 WRITE monitorcmd 00000000
400684 WRITE monitoraddr 00007656
400685 WRITE monitorcmd 00000001
400686 WRITE monitorcmd 00000000
400700 WRITE monitoraddr 00007657
400701 WRITE monitorcmd 00000001
400702 WRITE monitorcmd 00000000
400716 WRITE monitoraddr 00007658
400717 WRITE monitorcmd 00000001
400718 WRITE monitorcmd 00000000
400732 WRITE monitoraddr 00007659
400733 WRITE monitorcmd 00000001
400734 WRITE monitorcmd 00000000
400748 WRITE monitoraddr 0000765a
400749 WRITE monitorcmd 00000001
400750 WRITE monitorcmd 00000000
400764 WRITE monitoraddr 0000765b
400765 WRITE monitorcmd 00000001
400766 WRITE monitorcmd 00000000
400780 WRITE monitoraddr 0000765c
400781 WRITE monitorcmd 00000001
400782 WRITE monitorcmd 00000000
400796 WRITE monitoraddr 0000765d
400797 WRITE monitorcmd 00000001
400798 WRITE monitorcmd 00000000
400812 WRITE monitoraddr 0000765e
400813 WRITE monitorcmd 00000001
400814 WRITE monitorcmd 00000000
400828 WRITE monitoraddr 0000765f
400829 WRITE monitorcmd 00000001
400830 WRITE monitorcmd 00000000
400844 WRITE monitoraddr 00007660
400845 WRITE monitorcmd 00000001
400846 WRITE monitorcmd 00000000
400860 WRITE monitoraddr 00007661
400861 WRITE monitorcmd 00000001
400862 WRITE monitorcmd 00000000
400876 WRITE monitoraddr 00007662
400877 WRITE monitorcmd 00000001
400878 WRITE monitorcmd 00000000
400892 WRITE monitoraddr 00007663
400893 WRITE monitorcmd 00000001
400894 WRITE monitorcmd 00000000
400908 WRITE monitoraddr 00007664
400909 WRITE monitorcmd 00000001
400910 WRITE monitorcmd 00000000
400924 WRITE monitoraddr 00007665
400925 WRITE monitorcmd 00000001
400926 WRITE monitorcmd 00000000
400940 WRITE monitoraddr 00007666
400941 WRITE monitorcmd 00000001
400942 WRITE monitorcmd 00000000
400956 WRITE monitoraddr 00007667
400957 WRITE monitorcmd 00000001
400958 WRITE monitorcmd 00000000
400972 WRITE monitoraddr 00007668
400973 WRITE monitorcmd 00000001
400974 WRITE monitorcmd 00000000
400988 WRITE monitoraddr 00007669
400989 WRITE monitorcmd 00000001
400990 WRITE monitorcmd 00000000
401004 WRITE monitoraddr 0000766a
401005 WRITE monitorcmd 00000001
401006 WRITE monitorcmd 00000000
401020 WRITE monitoraddr 0000766b
401021 WRITE monitorcmd 00000001
401022 WRITE monitorcmd 00000000
401036 WRITE monitoraddr 0000766c
401037 WRITE monitorcmd 00000001
401038 WRITE monitorcmd 00000000
401052 WRITE monitoraddr 0000766d
401053 WRITE monitorcmd 00000001
401054 WRITE monitorcmd 00000000
401068 WRITE monitoraddr 0000766e
401069 WRITE monitorcmd 00000001
401070 WRITE monitorcmd 00000000
